臺北市地方總預算案,,,,,,,,
,,,,,,,,
,,,　　317100,,,,,
,, 5,　　建築及設備,"35,808,830","19,213,770","43,182,502","16,595,060",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　313900,,,,,
 7,   2, 6,　　接受補助業務支出,-,-,"976,920",-,
,,,,,,,,
,,,　06103,,,,,
,   3,,　市場處,"910,015,298","851,165,290","643,132,596","58,850,008",
,,,,,,,,
,,,　　310100,,,,,
,, 1,　　一般行政,"311,701,751","297,016,164","298,257,720","14,685,587",
,,,,,,,,
,,,　　310200,,,,,
,, 2,　　批發市場管理與供銷,"26,691,986","24,591,682","35,798,820","2,100,304",
,,,,,,,,
,,,　　317100,,,,,
,, 3,　　建築及設備,"371,621,561","429,557,444","254,283,882","-57,935,883",
,,,,,,,,
,,,　　319100,,,,,
,, 4,　　作業基金,"200,000,000","100,000,000","50,000,000","100,000,000",
,,,,,,,,
,,,　　313900,,,,,
,, 6,　　接受補助業務支出,-,-,"3,751,067",-,
,,,,,,,,
,,,　　318300,,,,,
,, 7,　　接受補助建設支出,-,-,"1,041,107",-,
,,,,,,,,
,,,　07102,,,,,
,   4,,　水利工程處,"2,632,357,657","2,631,282,071","2,410,676,201","1,075,586",
,,,,,,,,
,,,　　310100,,,,,
,, 1,　　一般行政,"409,659,686","231,690,400","216,743,963","177,969,286",
,,,,,,,,
,,,　　310200,,,,,
,, 2,　　水利行政,"787,108,440","794,938,619","734,925,397","-7,830,179",
,,,,,,,,
,,,　　317100,,,,,
,, 3,　　建築及設備,"7,080,401","24,253,652","12,130,737","-17,173,251",
,,,,,,,,
,,,　　317600,,,,,
,, 4,　　環境衛生及河川工程,"1,428,509,130","1,580,399,400","1,446,876,104","-151,890,270",
,,,,,,,,
,,,　07106,,,,,
,   5,,　大地工程處,"921,554,696","925,354,912","822,952,492","-3,800,216",
,,,,,,,,
,,,　　310100,,,,,
,, 1,　　一般行政,"54,911,271","50,296,724","47,534,338","4,614,547",
,,,,,,,,
,,,　　310200,,,,,
,, 2,　　山坡地管理,"220,219,958","218,611,392","211,427,893","1,608,566",
,,,,,,,,
,,,　　317100,,,,,
,, 3,　　建築及設備,"4,975,924","5,767,013","1,122,137","-791,089",
,,,,,,,,
,,,　　317500,,,,,
,, 4,　　道路橋樑工程,"270,867,550","218,603,921","148,397,161","52,263,629",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　317600,,,,,
 7,   5, 5,　　環境衛生及河川工程,"245,407,750","288,903,000","286,404,554","-43,495,250",
,,,,,,,,
,,,　　317700,,,,,
,, 6,　　公園綠化及風景區工程,"125,172,243","143,172,862","114,538,093","-18,000,619",
,,,,,,,,
,,,　　313900,,,,,
,, 7,　　接受補助業務支出,-,-,"1,799,716",-,
,,,,,,,,
,,,　　318300,,,,,
,, 8,　　接受補助建設支出,-,-,"11,728,600",-,
,,,,,,,,
,,,320000,,,,,
 8,,,工業支出,"1,598,294,585","1,763,840,259","1,639,848,713","-165,545,674",
,,,,,,,,
,,,　06101,,,,,
,   1,,　產業發展局,"232,339,793","252,789,827","227,974,176","-20,450,034",
,,,,,,,,
,,,　　320200,,,,,
,, 2,　　工商科技產業管理,"181,091,549","181,691,206","164,430,122","-599,657",
,,,,,,,,
,,,　　320300,,,,,
,, 3,　　公用事業,"46,708,244","46,692,621","37,904,075","15,623",
,,,,,,,,
,,,　　323900,,,,,
,, 7,　　接受補助業務支出,"4,540,000","24,406,000","25,639,979","-19,866,000",
,,,,,,,,
,,,　07101,,,,,
,   2,,　工務局,"228,991,278","231,714,072","205,945,489","-2,722,794",
,,,,,,,,
,,,　　320100,,,,,
,, 1,　　一般行政,"109,901,176","103,697,497","102,236,013","6,203,679",
,,,,,,,,
,,,　　320200,,,,,
,, 2,　　工務行政,"106,660,502","115,852,475","101,525,610","-9,191,973",
,,,,,,,,
,,,　　327100,,,,,
,, 3,　　建築及設備,"2,429,600","2,164,100","2,183,866","265,500",
,,,,,,,,
,,,　　324100,,,,,
,, 5,　　第一預備金,"10,000,000","10,000,000",-,0,
,,,,,,,,
,,,　14101,,,,,
,   3,,　都市發展局,"21,748,823","21,407,787","20,877,109","341,036",
,,,,,,,,
,,,　　320300,,,,,
,, 3,　　建築管理,"21,748,823","21,407,787","20,877,109","341,036",
,,,,,,,,
,,,　14103,,,,,
,   4,,　建築管理工程處,"579,511,949","648,437,271","624,719,787","-68,925,322",
,,,,,,,,
,,,　　320100,,,,,
,, 1,　　一般行政,"75,900,911","75,533,638","67,370,328","367,273",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　320200,,,,,
 8,   4, 2,　　建管業務,"474,759,077","544,255,781","501,038,581","-69,496,704",
,,,,,,,,
,,,　　327100,,,,,
,, 3,　　建築及設備,"28,851,961","28,647,852","54,810,878","204,109",
,,,,,,,,
,,,　　323900,,,,,
,, 4,　　接受補助業務支出,-,-,"1,500,000",-,
,,,,,,,,
,,,　17101,,,,,
,   5,,　臺北翡翠水庫管理局,"317,225,364","419,357,977","290,081,023","-102,132,613",
,,,,,,,,
,,,　　320100,,,,,
,, 1,　　一般行政,"66,541,005","65,919,234","66,510,766","621,771",
,,,,,,,,
,,,　　320200,,,,,
,, 2,　　水庫管理,"171,111,509","177,180,284","167,171,934","-6,068,775",
,,,,,,,,
,,,　　327100,,,,,
,, 3,　　建築及設備,"78,971,850","120,909,459","54,277,473","-41,937,609",
,,,,,,,,
,,,　　327900,,,,,
,, 4,　　臺北水源特定區設施,"1,000","54,749,000",-,"-54,748,000",
,,,,,,,,
,,,　　324100,,,,,
,, 5,　　第一預備金,"600,000","600,000",-,0,
,,,,,,,,
,,,　　323900,,,,,
,, 6,　　接受補助業務支出,-,-,"2,120,850",-,
,,,,,,,,
,,,　21101,,,,,
,   6,,　臺北自來水事業處,"218,477,378","190,133,325","270,251,129","28,344,053",
,,,,,,,,
,,,　　320100,,,,,
,, 1,　　一般行政,"1,300,000","1,000,000",-,"300,000",
,,,,,,,,
,,,　　327100,,,,,
,, 2,　　建築及設備,"55,400,000","31,050,000","28,649,773","24,350,000",
,,,,,,,,
,,,　　329000,,,,,
,, 3,　　營業基金,"161,777,378","158,083,325","241,601,356","3,694,053",
,,,,,,,,
,,,330000,,,,,
 9,,,交通支出,"12,637,259,498","11,022,834,328","11,005,584,999","1,614,425,170",
,,,,,,,,
,,,　07101,,,,,
,   1,,　工務局,"1,455,779,174","544,996,126","561,120,725","910,783,048",
,,,,,,,,
,,,　　338200,,,,,
,, 4,　　用地補償,"1,455,779,174","544,996,126","561,120,725","910,783,048",
,,,,,,,,
,,,　07103,,,,,
,   2,,　新建工程處,"4,667,389,361","4,111,750,061","3,871,907,293","555,639,300",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　330100,,,,,
 9,   2, 1,　　一般行政,"278,462,245","114,969,153","110,656,169","163,493,092",
,,,,,,,,
,,,　　330200,,,,,
,, 2,　　工務行政,"727,364,034","733,848,446","842,543,632","-6,484,412",
,,,,,,,,
,,,　　337100,,,,,
,, 3,　　建築及設備,"99,562,248","20,415,748","20,142,464","79,146,500",
,,,,,,,,
,,,　　337500,,,,,
,, 4,　　道路橋樑工程,"3,562,000,834","3,242,516,714","2,898,565,028","319,484,120",
,,,,,,,,
,,,　07104,,,,,
,   3,,　公園路燈工程管理處,"600,457,788","595,631,382","708,949,470","4,826,406",
,,,,,,,,
,,,　　330400,,,,,
,, 3,　　路燈管理,"392,775,970","406,706,790","397,473,957","-13,930,820",
,,,,,,,,
,,,　　337800,,,,,
,, 6,　　路燈工程,"207,681,818","188,924,592","311,475,513","18,757,226",
,,,,,,,,
,,,　08101,,,,,
,   4,,　交通局,"450,267,987","398,328,059","363,076,396","51,939,928",
,,,,,,,,
,,,　　330100,,,,,
,, 1,　　一般行政,"71,104,580","68,676,794","64,149,190","2,427,786",
,,,,,,,,
,,,　　330200,,,,,
,, 2,　　運輸規劃與交通管理,"60,388,702","  57,630,340 ","199,370,160","  2,758,362 ",
,,,,,,,,
,,,　　330300,,,,,
,, 3,　　運輸管理,"302,466,813","  257,972,588 ","34,505,435","  44,494,225 ",
,,,,,,,,
,,,　　337100,,,,,
,, 4,　　建築及設備,"6,307,892","3,574,217","1,505,411","2,733,675",
,,,,,,,,
,,,　　334100,,,,,
,, 5,　　第一預備金,"10,000,000","10,000,000",-,0,
,,,,,,,,
,,,　　333900,,,,,
,, 6,　　接受補助業務支出,-,"474,120","63,546,200","-474,120",
,,,,,,,,
,,,　08103,,,,,
,   5,,　停車管理工程處,"97,978,142","99,447,610","92,221,513","-1,469,468",
,,,,,,,,
,,,　　330100,,,,,
,, 1,　　一般行政,"28,372,528","29,210,098","29,025,762","-837,570",
,,,,,,,,
,,,　　330200,,,,,
,, 2,　　停車管理業務,"64,463,479","66,146,947","62,498,584","-1,683,468",
,,,,,,,,
,,,　　337100,,,,,
,, 3,　　建築及設備,"5,142,135","4,090,565","593,986","1,051,570",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　338300,,,,,
 9,   5, 4,　　接受補助建設支出,-,-,"103,181",-,
,,,,,,,,
,,,　08104,,,,,
,   6,,　交通管制工程處,"645,873,471","553,154,286","543,883,474","92,719,185",
,,,,,,,,
,,,　　330100,,,,,
,, 1,　　一般行政,"48,529,890","48,578,439","46,213,238","-48,549",
,,,,,,,,
,,,　　330200,,,,,
,, 2,　　交通規劃,"20,087,247","20,501,916","19,388,892","-414,669",
,,,,,,,,
,,,　　330300,,,,,
,, 3,　　交通管制設施設置,"205,631,938","168,758,713","162,521,895","36,873,225",
,,,,,,,,
,,,　　330400,,,,,
,, 4,　　交通控制管理,"85,665,527","77,604,857","71,107,212","8,060,670",
,,,,,,,,
,,,　　337100,,,,,
,, 5,　　建築及設備,"4,443,296","9,393,593","6,748,269","-4,950,297",
,,,,,,,,
,,,　　337200,,,,,
,, 6,　　交通改善工程,"281,515,573","228,316,768","237,903,968","53,198,805",
,,,,,,,,
,,,　08105,,,,,
,   7,,　公共運輸處,"4,506,156,142","4,376,187,407","4,641,618,873","129,968,735",
,,,,,,,,
,,,　　330100,,,,,
,, 1,　　一般行政,"49,239,678","49,432,816","48,275,882","-193,138",
,,,,,,,,
,,,　　330200,,,,,
,, 2,　　運輸業管理,"4,084,087,959","4,025,667,969","4,173,902,624","58,419,990",
,,,,,,,,
,,,　　337100,,,,,
,, 4,　　建築及設備,"372,228,505","301,086,622","295,653,370","71,141,883",
,,,,,,,,
,,,　　333900,,,,,
,, 5,　　接受補助業務支出,"600,000",-,"16,538,675","600,000",
,,,,,,,,
,,,　　338300,,,,,
,, 6,　　接受補助建設支出,-,-,"107,248,322",-,
,,,,,,,,
,,,　08108,,,,,
,   8,,　交通事件裁決所,"213,347,433","224,290,208","209,757,255","-10,942,775",
,,,,,,,,
,,,　　330100,,,,,
,, 1,　　一般行政,"59,514,872","59,100,070","55,478,940","414,802",
,,,,,,,,
,,,　　330200,,,,,
,, 2,　　交通裁罰業務,"144,929,826","147,256,117","140,352,983","-2,326,291",
,,,,,,,,
,,,　　337100,,,,,
,, 3,　　建築及設備,"8,902,735","17,934,021","13,925,332","-9,031,286",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　29101,,,,,
 9,   9,,　捷運工程局,"10,000","119,049,189","13,050,000","-119,039,189",
,,,,,,,,
,,,　　330100,,,,,
,, 1,　　一般行政,"10,000",-,"13,050,000","10,000",
,,,,,,,,
,,,　　338000,,,,,
,, 2,　　捷運系統工程,-,"119,049,189",-,"-119,049,189",
,,,,,,,,
,,,340000,,,,,
10,,,其他經濟服務支出,"1,085,514,314","1,024,393,202","1,026,686,638","61,121,112",
,,,,,,,,
,,,　02111,,,,,
,   1,,　都市計畫委員會,"17,842,161","17,467,334","16,401,305","374,827",
,,,,,,,,
,,,　　340100,,,,,
,, 1,　　一般行政,"7,288,360","7,373,445","6,314,540","-85,085",
,,,,,,,,
,,,　　340200,,,,,
,, 2,　　都市計畫業務,"9,975,401","9,930,401","9,893,222","45,000",
,,,,,,,,
,,,　　347100,,,,,
,, 3,　　建築及設備,"528,400","113,488","193,543","414,912",
,,,,,,,,
,,,　　344100,,,,,
,, 4,　　第一預備金,"50,000","50,000",-,0,
,,,,,,,,
,,,　06104,,,,,
,   2,,　商業處,"197,429,251","205,113,884","201,295,421","-7,684,633",
,,,,,,,,
,,,　　340100,,,,,
,, 1,　　一般行政,"40,279,271","42,548,750","37,129,244","-2,269,479",
,,,,,,,,
,,,　　340200,,,,,
,, 2,　　商業登記,"16,761,849","18,669,245","15,068,524","-1,907,396",
,,,,,,,,
,,,　　340300,,,,,
,, 3,　　公司管理,"10,379,456","11,052,292","9,654,376","-672,836",
,,,,,,,,
,,,　　340400,,,,,
,, 4,　　商業管理,"18,372,429","20,169,871","16,872,701","-1,797,442",
,,,,,,,,
,,,　　340500,,,,,
,, 5,　　商業行政,"110,148,256","110,858,536","118,594,224","-710,280",
,,,,,,,,
,,,　　347100,,,,,
,, 6,　　建築及設備,"1,487,990","1,815,190","3,738,523","-327,200",
,,,,,,,,
,,,　　343900,,,,,
,, 7,　　接受補助業務支出,-,-,"237,829",-,
,,,,,,,,
,,,　14101,,,,,
,   3,,　都市發展局,"380,985,159","328,656,399","335,580,785","52,328,760",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　340100,,,,,
10,   3, 1,　　一般行政,"190,588,009","176,385,927","172,629,731","14,202,082",
,,,,,,,,
,,,　　340200,,,,,
,, 2,　　都市發展,"163,137,732","131,932,968","131,611,501","31,204,764",
,,,,,,,,
,,,　　347100,,,,,
,, 4,　　建築及設備,"22,959,418","18,037,504","27,097,913","4,921,914",
,,,,,,,,
,,,　　343900,,,,,
,, 7,　　接受補助業務支出,"2,000,000",-,"2,751,000","2,000,000",
,,,,,,,,
,,,　　344100,,,,,
,, 8,　　第一預備金,"2,300,000","2,300,000",-,0,
,,,,,,,,
,,,　　348300,,,,,
,, 9,　　接受補助建設支出,-,-,"1,490,640",-,
,,,,,,,,
,,,　14102,,,,,
,   4,,　都市更新處,"125,535,846","121,116,595","112,633,243","4,419,251",
,,,,,,,,
,,,　　340100,,,,,
,, 1,　　一般行政,"58,489,660","41,985,578","41,341,811","16,504,082",
,,,,,,,,
,,,　　340200,,,,,
,, 2,　　都市發展,"64,048,286","67,436,947","60,905,614","-3,388,661",
,,,,,,,,
,,,　　347100,,,,,
,, 3,　　建築及設備,"2,997,900","11,694,070","6,112,810","-8,696,170",
,,,,,,,,
,,,　　343900,,,,,
,, 4,　　接受補助業務支出,-,-,"4,273,008",-,
,,,,,,,,
,,,　18111,,,,,
,   5,,　觀光傳播局,"363,721,897","352,038,990","360,775,884","11,682,907",
,,,,,,,,
,,,　　340100,,,,,
,, 1,　　一般行政,"43,737,064","45,179,128","44,368,960","-1,442,064",
,,,,,,,,
,,,　　340200,,,,,
,, 2,　　綜合行銷,"81,149,340","81,759,073","83,771,291","-609,733",
,,,,,,,,
,,,　　340300,,,,,
,, 3,　　觀光旅遊規劃與管理,"207,794,666","204,228,191","159,222,862","3,566,475",
,,,,,,,,
,,,　　340500,,,,,
,, 5,　　視聽資訊業務,"11,433,127","11,545,313","11,271,821","-112,186",
,,,,,,,,
,,,　　347100,,,,,
,, 6,　　建築及設備,"17,807,700","7,527,285","42,353,182","10,280,415",
,,,,,,,,
,,,　　344100,,,,,
,, 7,　　第一預備金,"1,800,000","1,800,000",-,0,
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　343900,,,,,
10,   5, 8,　　接受補助業務支出,-,-,"9,945,119",-,
,,,,,,,,
,,,　　348300,,,,,
,, 9,　　接受補助建設支出,-,-,"9,842,649",-,
,,,,,,,,
,,,410000,,,,,
11,,,社會保險支出,"5,134,442,385","4,194,283,979","18,091,149,182","940,158,406",
,,,,,,,,
,,,　06101,,,,,
,   1,,　產業發展局,"9,169,351","9,680,604","7,802,255","-511,253",
,,,,,,,,
,,,　　410800,,,,,
,, 6,　　農民健保業務,"9,169,351","9,680,604","7,802,255","-511,253",
,,,,,,,,
,,,　09101,,,,,
,   2,,　社會局,"652,386,400","650,557,600","591,375,235","1,828,800",
,,,,,,,,
,,,　　411100,,,,,
,,11,　　社會保險業務,"652,386,400","650,557,600","591,375,235","1,828,800",
,,,,,,,,
,,,　10101,,,,,
,   3,,　勞動局,"4,472,886,634","3,534,045,775","17,491,971,692","938,840,859",
,,,,,,,,
,,,　　410300,,,,,
,, 3,　　勞工保險業務,"4,472,886,634","3,534,045,775","17,491,971,692","938,840,859",
,,,,,,,,
,,,420000,,,,,
12,,,社會救助支出,"9,687,944,525","8,863,689,221","8,570,854,190","824,255,304",
,,,,,,,,
,,,　09101,,,,,
,   1,,　社會局,"8,987,944,525","8,163,689,221","8,442,119,044","824,255,304",
,,,,,,,,
,,,　　420300,,,,,
,, 3,　　經濟安全及平宅服務業務,"8,987,944,525","8,163,689,221","8,442,119,044","824,255,304",
,,,,,,,,
,,,　41105,,,,,
,   2,,　災害準備金,"700,000,000","700,000,000","128,735,146",0,
,,,,,,,,
,,,　　425000,,,,,
,, 1,　　災害準備金,"700,000,000","700,000,000","128,735,146",0,
,,,,,,,,
,,,430000,,,,,
13,,,福利服務支出,"6,657,416,633","6,896,391,023","8,116,097,933","-238,974,390",
,,,,,,,,
,,,　06101,,,,,
,   1,,　產業發展局,"113,691,336","119,830,032","116,639,640","-6,138,696",
,,,,,,,,
,,,　　430700,,,,,
,, 5,　　農民福利業務,"113,691,336","119,830,032","116,639,640","-6,138,696",
,,,,,,,,
,,,　08105,,,,,
,   2,,　公共運輸處,"196,143,072","168,163,954","184,781,156","27,979,118",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　430600,,,,,
13,   2, 3,　　交通福利業務,"196,143,072","168,163,954","184,781,156","27,979,118",
,,,,,,,,
,,,　09101,,,,,
,   3,,　社會局,"4,263,303,543","4,683,750,175","6,084,834,620","-420,446,632",
,,,,,,,,
,,,　　430100,,,,,
,, 1,　　一般行政,"161,355,729","149,859,636","129,482,350","11,496,093",
,,,,,,,,
,,,　　430200,,,,,
,, 2,　　人民團體輔導,"29,142,075","28,343,247","31,756,212","798,828",
,,,,,,,,
,,,　　430400,,,,,
,, 4,　　身心障礙福利業務,"1,182,558,953","1,169,498,428","1,136,887,822","13,060,525",
,,,,,,,,
,,,　　430500,,,,,
,, 5,　　老人福利業務,"2,055,776,592","2,712,960,447","2,648,574,787","-657,183,855",
,,,,,,,,
,,,　　430600,,,,,
,, 6,　　婦女福利及兒童托育業務,"90,157,929","86,799,279","80,763,352","3,358,650",
,,,,,,,,
,,,　　430700,,,,,
,, 7,　　兒童及少年福利業務,"136,310,470","123,260,553","115,005,530","13,049,917",
,,,,,,,,
,,,　　430800,,,,,
,, 8,　　綜合企劃業務,"17,305,558","16,650,758","11,903,109","654,800",
,,,,,,,,
,,,　　430900,,,,,
,, 9,　　社會工作業務,"163,255,824","158,972,507","145,270,732","4,283,317",
,,,,,,,,
,,,　　431000,,,,,
,,10,　　老人自費安養業務,"45,589,987","45,555,733","39,676,761","34,254",
,,,,,,,,
,,,　　437100,,,,,
,,12,　　建築及設備,"356,850,426","157,814,156","227,685,370","199,036,270",
,,,,,,,,
,,,　　439100,,,,,
,,13,　　作業基金,"18,000,000","27,035,431",-,"-9,035,431",
,,,,,,,,
,,,　　434100,,,,,
,,14,　　第一預備金,"7,000,000","7,000,000",-,0,
,,,,,,,,
,,,　　433900,,,,,
,,15,　　接受補助業務支出,-,-,"1,514,548,786",-,
,,,,,,,,
,,,　　438300,,,,,
,,16,　　接受補助建設支出,-,-,"3,279,809",-,
,,,,,,,,
,,,　09102,,,,,
,   4,,　陽明教養院,"299,507,173","369,721,456","298,242,771","-70,214,283",
,,,,,,,,
,,,　　430100,,,,,
,, 1,　　一般行政,"68,184,971","74,050,877","78,561,947","-5,865,906",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　433500,,,,,
13,   4, 2,　　院民教養,"202,073,395","241,068,043","175,997,973","-38,994,648",
,,,,,,,,
,,,　　433600,,,,,
,, 3,　　保健醫療業務,"26,918,457","27,424,463","26,094,342","-506,006",
,,,,,,,,
,,,　　437100,,,,,
,, 4,　　建築及設備,"2,330,350","27,178,073","17,588,509","-24,847,723",
,,,,,,,,
,,,　09103,,,,,
,   5,,　浩然敬老院,"254,187,491","252,150,278","235,476,375","2,037,213",
,,,,,,,,
,,,　　430100,,,,,
,, 1,　　一般行政,"49,706,693","51,527,021","43,262,508","-1,820,328",
,,,,,,,,
,,,　　433500,,,,,
,, 2,　　院民教養,"144,467,856","144,063,933","118,598,528","403,923",
,,,,,,,,
,,,　　433600,,,,,
,, 3,　　保健醫療業務,"54,287,550","46,120,340","41,570,207","8,167,210",
,,,,,,,,
,,,　　437100,,,,,
,, 4,　　建築及設備,"5,725,392","10,438,984","32,045,132","-4,713,592",
,,,,,,,,
,,,　09104,,,,,
,   6,,　家庭暴力暨性侵害防治中心,"290,790,001","255,729,583","208,855,344","35,060,418",
,,,,,,,,
,,,　　430100,,,,,
,, 1,　　一般行政,"20,003,984","19,043,431","17,455,946","960,553",
,,,,,,,,
,,,　　430200,,,,,
,, 2,　　家庭暴力暨性侵害防治業務,"201,278,219","177,897,458","153,562,398","23,380,761",
,,,,,,,,
,,,　　437100,,,,,
,, 3,　　建築及設備,"69,507,798","58,788,694","25,571,601","10,719,104",
,,,,,,,,
,,,　　433900,,,,,
,, 4,　　接受補助業務支出,-,-,"12,265,399",-,
,,,,,,,,
,,,　10101,,,,,
,   7,,　勞動局,"311,541,471","260,321,867","262,757,620","51,219,604",
,,,,,,,,
,,,　　430100,,,,,
,, 1,　　一般行政,"83,683,074","80,527,008","72,278,090","3,156,066",
,,,,,,,,
,,,　　430200,,,,,
,, 2,　　和諧勞資關係,"128,341,165","129,911,572","136,881,344","-1,570,407",
,,,,,,,,
,,,　　430500,,,,,
,, 5,　　勞動教育文化,"44,347,910","45,373,894","45,399,155","-1,025,984",
,,,,,,,,
,,,　　433900,,,,,
,, 6,　　接受補助業務支出,"35,632,256",-,-,"35,632,256",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　437100,,,,,
13,   7, 7,　　建築及設備,"16,987,066","1,959,393","8,199,031","15,027,673",
,,,,,,,,
,,,　　434100,,,,,
,, 8,　　第一預備金,"2,550,000","2,550,000",-,0,
,,,,,,,,
,,,　10105,,,,,
,   8,,　勞動檢查處,"127,031,948","134,807,174","110,296,402","-7,775,226",
,,,,,,,,
,,,　　430100,,,,,
,, 1,　　一般行政,"31,106,584","29,996,377","27,069,700","1,110,207",
,,,,,,,,
,,,　　430200,,,,,
,, 2,　　勞動檢查業務,"78,794,852","83,119,979","75,526,102","-4,325,127",
,,,,,,,,
,,,　　437100,,,,,
,, 3,　　建築及設備,"17,130,512","21,690,818","7,700,600","-4,560,306",
,,,,,,,,
,,,　12101,,,,,
,   9,,　衛生局,"352,539,705","312,311,171","322,602,005","40,228,534",
,,,,,,,,
,,,　　430800,,,,,
,, 8,　　醫療保健福利業務,"352,539,705","312,311,171","322,602,005","40,228,534",
,,,,,,,,
,,,　14101,,,,,
,  10,,　都市發展局,"448,680,893","339,605,333","291,612,000","109,075,560",
,,,,,,,,
,,,　　430400,,,,,
,, 5,　　住宅補貼,"448,680,893","339,605,333","291,612,000","109,075,560",
,,,,,,,,
,,,440000,,,,,
14,,,國民就業支出,"449,067,125","421,440,699","375,783,748","27,626,426",
,,,,,,,,
,,,　10101,,,,,
,   1,,　勞動局,"15,406,821","15,795,933","14,518,990","-389,112",
,,,,,,,,
,,,　　440400,,,,,
,, 4,　　就業促進措施,"15,406,821","15,795,933","14,518,990","-389,112",
,,,,,,,,
,,,　10102,,,,,
,   2,,　就業服務處,"160,825,731","137,923,791","125,464,353","22,901,940",
,,,,,,,,
,,,　　440100,,,,,
,, 1,　　一般行政,"30,414,679","30,390,191","31,354,508","24,488",
,,,,,,,,
,,,　　440200,,,,,
,, 2,　　就業服務,"101,070,619","105,300,686","92,243,555","-4,230,067",
,,,,,,,,
,,,　　447100,,,,,
,, 3,　　建築及設備,"29,340,433","2,232,914","1,866,290","27,107,519",
,,,,,,,,
,,,　10103,,,,,
,   3,,　職能發展學院,"206,701,511","205,352,374","188,196,291","1,349,137",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　440100,,,,,
14,   3, 1,　　一般行政,"78,433,747","70,226,409","61,346,860","8,207,338",
,,,,,,,,
,,,　　440200,,,,,
